time,jaccard_useful,jaccard_useless,model_name,test,env,batch,underlying_model,model_class,finish_time,jaccard,precision,recall,f1,completeness
0.0,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
0.20095109939575195,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
0.40077972412109375,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
0.6023283004760742,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
0.8037300109863281,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
0.9980778694152832,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
1.1982214450836182,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
1.3974952697753906,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
1.5968496799468994,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
1.7976868152618408,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
1.9909861087799072,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
2.1871097087860107,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
2.384904384613037,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
2.5821521282196045,0.0,0.0,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
2.772747278213501,1.0,0.975,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
2.916433334350586,1.0,0.975,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
3.051255226135254,1.0,0.975,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
3.1799426078796387,1.0,0.975,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
3.3151063919067383,1.0,0.9875,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
3.4579904079437256,1.0,0.9875,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
3.60105562210083,1.0,0.9875,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
3.737858772277832,1.0,0.9875,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
3.885464906692505,1.0,0.9916666666666667,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
4.018187761306763,1.0,0.9916666666666667,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
4.144937753677368,1.0,0.9916666666666667,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
4.285407066345215,1.0,0.99375,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
4.430886268615723,1.0,0.99375,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
4.560167551040649,1.0,0.99375,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
4.701390266418457,1.0,0.99375,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
4.844517946243286,1.0,0.99375,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
4.973880290985107,1.0,0.99375,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
5.104457139968872,1.0,0.99375,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
5.237743854522705,1.0,0.99375,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
5.367588043212891,1.0,0.99375,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
5.509906053543091,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
5.64575719833374,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
5.776090145111084,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
5.917623519897461,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
6.05842924118042,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
6.18714165687561,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
6.333156108856201,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
6.463070869445801,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
6.604504585266113,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
6.733480453491211,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
6.872312307357788,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
7.019508123397827,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
7.148746967315674,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
7.278041362762451,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
7.4085540771484375,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
7.557295799255371,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
7.686585187911987,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
7.830032110214233,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
7.9564549922943115,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
8.087421894073486,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
8.214372396469116,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
8.341574430465698,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
8.478690385818481,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
8.623929738998413,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
8.760271549224854,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
8.893906116485596,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
9.02411413192749,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
9.170107126235962,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
9.299264430999756,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
9.446579456329346,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
9.577190399169922,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
9.720437288284302,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
9.85620903968811,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
9.997934579849243,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
10.14060640335083,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
10.26887321472168,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
10.400352478027344,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
10.548671245574951,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
10.676573991775513,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
10.817676305770874,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
10.960574388504028,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
11.093469858169556,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
11.228869438171387,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
11.35793662071228,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
11.497990369796753,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
11.632948398590088,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
11.776836395263672,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
11.918455362319946,1.0,0.9958333333333333,extra_trees_100_max_depth_5,madelon3,laptop,False,Extra Trees,Boruta Extra Trees,1587960525,1.0,1.0,1.0,1.0,1.0
