time,jaccard_useful,jaccard_useless,model_name,test,env,batch,underlying_model,model_class,finish_time,jaccard,precision,recall,f1,completeness
0.0,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
5.100555896759033,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
10.207871675491333,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
15.32582402229309,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
20.498717308044434,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
25.67060136795044,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
30.87061357498169,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
36.03905248641968,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
41.3117880821228,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
46.470895767211914,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
51.657920837402344,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
56.85843205451965,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
62.066978931427,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
67.26749873161316,0.0,0.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
72.46214556694031,1.0,0.9895833333333334,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
74.47195267677307,1.0,0.9895833333333334,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
76.50210356712341,1.0,0.9895833333333334,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
78.5228111743927,1.0,0.9895833333333334,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
80.50833821296692,1.0,0.99375,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
82.43199372291565,1.0,0.99375,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
84.34958171844482,1.0,0.99375,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
86.26343083381653,1.0,0.99375,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
88.19430994987488,1.0,0.9958333333333333,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
90.12083339691162,1.0,0.9958333333333333,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
92.03882884979248,1.0,0.9958333333333333,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
93.95457339286804,1.0,0.9979166666666667,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
95.86211109161377,1.0,0.9979166666666667,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
97.76695704460144,1.0,0.9979166666666667,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
99.68958401679993,1.0,0.9979166666666667,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
101.60649061203003,1.0,0.9979166666666667,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
103.53880906105042,1.0,0.9979166666666667,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
105.44563961029053,1.0,0.9979166666666667,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
107.35212278366089,1.0,0.9979166666666667,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
109.24716711044312,1.0,0.9979166666666667,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
111.18956208229065,1.0,1.0,rand_forest_1000_max_depth_7,madelon,laptop,False,Random Forest,Boruta Random Forest,1587941185,1.0,1.0,1.0,1.0,1.0
